Wall time,Step,Value
1748301683.010964,99328,0.6930797100067139
1748301683.647203,100352,0.487196683883667
1748301684.28204,101376,0.4478686451911926
1748301684.915873,102400,0.569999098777771
1748301685.556638,103424,0.6788512468338013
1748301686.1982028,104448,0.00041979551315307617
1748301686.8363352,105472,0.0005702376365661621
1748301687.481171,106496,0.001226961612701416
1748301688.1237109,107520,0.14296162128448486
1748301688.7678561,108544,0.5921307802200317
1748301689.447389,109568,0.5797538161277771
1748301690.102263,110592,0.031162142753601074
1748301690.7621272,111616,0.24847757816314697
1748301691.4457002,112640,0.7556618452072144
1748301692.1023731,113664,0.6265475749969482
1748301692.750435,114688,0.5806341171264648
1748301693.397165,115712,-0.3016277551651001
1748301694.0906801,116736,0.6592611074447632
1748301694.747199,117760,0.24623453617095947
1748301695.4031758,118784,0.6900520324707031
1748301696.048722,119808,0.8648269176483154
1748301696.6860402,120832,0.19584959745407104
1748301697.320941,121856,0.894504189491272
1748301697.95813,122880,0.7563992738723755
1748301698.592376,123904,0.9370611906051636
1748301699.22802,124928,0.6224297285079956
1748301699.8593469,125952,0.8236186504364014
1748301700.495761,126976,-2.4942870140075684
1748301701.132656,128000,0.7956825494766235
1748301701.765543,129024,0.4459879994392395
1748301702.4039838,130048,0.9344131946563721
1748301703.033292,131072,0.595644474029541
1748301703.670153,132096,0.9171281456947327
1748301704.3067572,133120,-1.0827381610870361
1748301704.939751,134144,0.9652380347251892
1748301705.575072,135168,0.43635642528533936
1748301706.2144341,136192,0.7976769208908081
1748301706.8510132,137216,0.663742184638977
1748301707.484084,138240,-0.4544181823730469
1748301708.116724,139264,0.6218810677528381
1748301708.7503412,140288,0.5044322609901428
1748301709.380975,141312,0.9480490684509277
1748301710.016633,142336,-1.170689582824707
1748301710.655754,143360,0.5468679666519165
1748301711.2907069,144384,-0.7063446044921875
1748301711.920195,145408,0.7141085863113403
1748301712.560289,146432,0.42130404710769653
1748301713.195394,147456,0.8450182676315308
1748301713.82462,148480,-0.6256240606307983
1748301714.46104,149504,0.9808480739593506
1748301715.098179,150528,0.5556182861328125
1748301715.734408,151552,0.9257975220680237
1748301716.369975,152576,0.7224785089492798
1748301717.038799,153600,0.9482541680335999
1748301717.7171829,154624,0.458065390586853
1748301718.450798,155648,0.8407595753669739
1748301719.104362,156672,0.07354950904846191
1748301719.7656,157696,0.3830220699310303
1748301720.401409,158720,0.7252774238586426
1748301721.05807,159744,0.8439805507659912
1748301721.71374,160768,0.8299432992935181
1748301722.4102058,161792,0.7780295610427856
1748301723.067606,162816,-0.032642364501953125
1748301723.721898,163840,0.7738101482391357
1748301724.384675,164864,0.3681323528289795
1748301725.05816,165888,0.934102475643158
1748301725.713044,166912,0.08603298664093018
1748301726.3745039,167936,0.9715813994407654
1748301727.019252,168960,0.04536205530166626
1748301727.677671,169984,0.9593288898468018
1748301728.3428638,171008,0.29906344413757324
1748301729.034215,172032,0.6646115779876709
1748301729.720691,173056,0.529355525970459
1748301730.39979,174080,0.9336010217666626
1748301731.070524,175104,0.5484918355941772
1748301731.7407382,176128,0.8959243297576904
1748301732.408958,177152,0.3611328601837158
1748301733.0779352,178176,0.8687362670898438
1748301733.713793,179200,0.48811572790145874
1748301734.346841,180224,0.9725040197372437
1748301734.9802592,181248,0.7110466957092285
1748301735.614571,182272,0.7419126033782959
1748301736.249522,183296,0.7183156609535217
1748301736.885199,184320,0.9443267583847046
1748301737.515719,185344,0.7927554249763489
1748301738.14994,186368,0.8092477321624756
1748301738.786678,187392,0.5107446908950806
1748301739.426862,188416,0.9321306347846985
1748301740.0564969,189440,0.4573233723640442
1748301740.691432,190464,0.49742162227630615
1748301741.3318331,191488,0.6697722673416138
1748301741.953801,192512,0.8242831826210022
1748301742.5833201,193536,0.6083214282989502
1748301743.216191,194560,0.7505568861961365
1748301743.849816,195584,0.5021416544914246
1748301744.483365,196608,0.7741706371307373
1748301745.1188118,197632,0.8402688503265381
1748301745.753398,198656,0.9048757553100586
1748301746.382157,199680,0.8877313733100891
1748301747.0159948,200704,0.9581973552703857
1748301747.649777,201728,0.6386299133300781
1748301748.282908,202752,0.8975926041603088
1748301748.912758,203776,0.9685373902320862
1748301749.5481532,204800,0.9936254620552063
1748301750.187096,205824,0.9951953887939453
1748301750.828246,206848,0.9876043796539307
1748301751.465547,207872,0.9962848424911499
1748301752.094464,208896,0.9726324677467346
1748301752.725023,209920,0.9989639520645142
1748301753.358407,210944,0.9476749300956726
1748301753.9909408,211968,0.9904473423957825
1748301754.617801,212992,0.5081753730773926
1748301755.250918,214016,0.9466246962547302
1748301755.882569,215040,0.6820821762084961
1748301756.517681,216064,0.8111958503723145
1748301757.150971,217088,0.5557205080986023
1748301757.783519,218112,0.8871424198150635
1748301758.420096,219136,-0.6521239280700684
1748301759.051145,220160,0.922426700592041
1748301759.6819751,221184,0.631411612033844
1748301760.339571,222208,0.8150910139083862
1748301760.9774961,223232,0.6898540258407593
1748301761.613301,224256,0.9656021595001221
1748301762.247985,225280,0.5189093351364136
1748301762.885931,226304,0.8530144095420837
1748301763.5233479,227328,0.5060148239135742
1748301764.1567419,228352,0.8146637082099915
1748301764.788755,229376,0.7671035528182983
1748301765.422475,230400,0.053091228008270264
1748301766.0572422,231424,0.7018004059791565
1748301766.688135,232448,0.9063994884490967
1748301767.319243,233472,0.5853956937789917
1748301767.95352,234496,0.8573763370513916
1748301768.586677,235520,0.6388241052627563
1748301769.220268,236544,0.7990467548370361
1748301769.852791,237568,0.8625832200050354
1748301770.4856179,238592,0.7581163644790649
1748301771.1223328,239616,0.7267850041389465
1748301771.758351,240640,0.6776219606399536
1748301772.389863,241664,0.9370682239532471
1748301773.020926,242688,0.5335639715194702
1748301773.656661,243712,0.6598083972930908
1748301774.288379,244736,0.6194398403167725
1748301774.9228811,245760,0.8648766875267029
1748301775.555302,246784,0.09926855564117432
1748301776.196256,247808,0.9481204152107239
1748301776.832489,248832,0.44959312677383423
1748301777.466451,249856,0.8533547520637512
1748301778.101946,250880,0.48439574241638184
1748301778.756856,251904,0.996046245098114
1748301779.399808,252928,0.39530670642852783
1748301780.044693,253952,0.9934787154197693
1748301780.70132,254976,0.7522557973861694
1748301781.340641,256000,0.9275925159454346
1748301781.9818418,257024,0.7410725355148315
1748301782.6347442,258048,0.5358803272247314
1748301783.276376,259072,0.5863050222396851
1748301783.917264,260096,0.9115245938301086
1748301784.551958,261120,0.6627802848815918
1748301785.185127,262144,0.8676443099975586
1748301785.819951,263168,0.7589762210845947
1748301786.455714,264192,0.921646773815155
1748301787.085443,265216,0.786453902721405
1748301787.7187111,266240,0.8112053871154785
1748301788.357759,267264,0.8729262351989746
1748301788.9922292,268288,0.13767904043197632
1748301789.625278,269312,0.5298483967781067
1748301790.262476,270336,0.6445938348770142
1748301790.918354,271360,0.8853615522384644
1748301791.557,272384,0.7955617904663086
1748301792.191882,273408,0.824018657207489
1748301792.828277,274432,0.5385069847106934
1748301793.661199,275456,0.8698160648345947
1748301794.580823,276480,0.739470362663269
1748301795.5256162,277504,0.9831129312515259
1748301796.179381,278528,0.3833986520767212
1748301796.837514,279552,0.9973360896110535
1748301797.4968262,280576,0.9327489733695984
1748301798.168363,281600,0.9988222122192383
1748301798.872232,282624,0.8352517485618591
1748301799.574592,283648,0.9868847727775574
1748301800.2505841,284672,0.381732702255249
1748301800.9288802,285696,0.819282054901123
1748301801.573448,286720,0.6003144979476929
1748301802.2321532,287744,0.9907156825065613
1748301802.870738,288768,0.8923488855361938
1748301803.512128,289792,0.8933354616165161
1748301804.150335,290816,0.6621783375740051
1748301804.788933,291840,0.7414502501487732
1748301805.432687,292864,0.7942138910293579
1748301806.0787258,293888,0.9142240881919861
1748301806.717973,294912,0.6925294399261475
1748301807.3560581,295936,0.5176024436950684
1748301807.994922,296960,0.9563847184181213
1748301808.65397,297984,0.46841681003570557
1748301809.318323,299008,0.9538730382919312
1748301809.96541,300032,0.7880381345748901
1748301810.61648,301056,0.9406604766845703
1748301811.2995799,302080,0.3783597946166992
1748301812.013582,303104,0.8409053087234497
1748301812.7012138,304128,0.8040895462036133
1748301813.350931,305152,0.977182149887085
1748301814.0621572,306176,0.8704788088798523
1748301814.7254689,307200,0.969112753868103
1748301815.376529,308224,0.7896367311477661
1748301816.096253,309248,0.9534252882003784
1748301816.77812,310272,0.9434229135513306
1748301817.438475,311296,0.9943627715110779
1748301818.09362,312320,0.868767499923706
1748301818.759493,313344,0.9841977953910828
1748301819.4216902,314368,0.7795425653457642
1748301820.071677,315392,0.9619845747947693
1748301820.703851,316416,0.7926717400550842
1748301821.344967,317440,0.8750030994415283
1748301822.0473301,318464,0.8255674242973328
1748301822.7638102,319488,0.9093834161758423
1748301823.439899,320512,0.7778544425964355
1748301824.0912142,321536,0.4632776975631714
1748301824.759796,322560,0.7787361145019531
1748301825.404974,323584,0.25651025772094727
1748301826.0677,324608,0.9061051607131958
1748301826.7239559,325632,0.2861279845237732
1748301827.386942,326656,0.8258275389671326
1748301828.030174,327680,0.7147006988525391
1748301828.670253,328704,0.8194007873535156
1748301829.323915,329728,0.4642016887664795
1748301830.029682,330752,0.9489239454269409
1748301830.718358,331776,0.3890838623046875
1748301831.3617768,332800,0.9423831105232239
1748301832.011848,333824,-0.09995949268341064
1748301832.650399,334848,0.8254605531692505
1748301833.286104,335872,0.31500673294067383
1748301833.9268322,336896,0.9279042482376099
1748301834.563145,337920,-0.35704922676086426
1748301835.206325,338944,0.9676764011383057
1748301835.841519,339968,0.8121719360351562
1748301836.49755,340992,0.7675156593322754
1748301837.1603131,342016,0.9144469499588013
1748301837.80465,343040,0.8395464420318604
1748301838.435963,344064,0.8756311535835266
1748301839.0691981,345088,0.5727880001068115
1748301839.715392,346112,0.9013314247131348
1748301840.384811,347136,0.7101492881774902
1748301841.037148,348160,0.7523888945579529
1748301841.695401,349184,-0.5365918874740601
1748301842.34783,350208,0.9667315483093262
1748301842.9884858,351232,0.6822927594184875
1748301843.632566,352256,0.6429096460342407
1748301844.296403,353280,0.6820703744888306
1748301844.9811552,354304,0.8048326373100281
1748301845.6436238,355328,0.8189101815223694
1748301846.294244,356352,0.3920539617538452
1748301846.93382,357376,0.7946102619171143
1748301847.658435,358400,0.7416039705276489
1748301848.3170729,359424,0.912070095539093
1748301849.0575612,360448,0.04138767719268799
1748301849.753131,361472,0.9103960394859314
1748301850.434526,362496,0.5630013942718506
1748301851.141,363520,0.809455156326294
1748301851.808683,364544,0.45132577419281006
1748301852.498825,365568,0.8829847574234009
1748301853.152916,366592,0.7355238199234009
1748301853.806646,367616,0.6405962705612183
1748301854.4556868,368640,0.8292911052703857
1748301855.101653,369664,0.7419718503952026
1748301855.755477,370688,0.9445452690124512
1748301856.405359,371712,0.614733099937439
1748301857.0621052,372736,0.6215153932571411
1748301857.730853,373760,0.9749667644500732
1748301858.386218,374784,0.42769938707351685
1748301859.033922,375808,0.9363182187080383
1748301859.7228081,376832,0.7176299095153809
1748301860.375656,377856,0.8081036806106567
1748301861.056761,378880,0.8681201934814453
1748301861.7083101,379904,0.8399938344955444
1748301862.345398,380928,0.7462903261184692
1748301862.980608,381952,0.21209627389907837
1748301863.617017,382976,0.8515700101852417
1748301864.2563698,384000,0.5802228450775146
1748301864.888163,385024,0.8168120980262756
1748301865.5272021,386048,0.6223253011703491
1748301866.164363,387072,0.9588393568992615
1748301866.796893,388096,0.5659851431846619
1748301867.433493,389120,0.9463435411453247
1748301868.073766,390144,0.7062055468559265
1748301868.7070432,391168,0.8739692568778992
1748301869.3408582,392192,0.7882883548736572
1748301869.978428,393216,0.9406683444976807
1748301870.6142058,394240,0.5760637521743774
1748301871.251113,395264,0.9488442540168762
1748301871.884243,396288,0.8836719989776611
1748301872.521399,397312,0.9873126745223999
1748301873.158539,398336,0.6429916620254517
1748301873.7934122,399360,0.9692627191543579
1748301874.434336,400384,-0.05354917049407959
1748301875.0711539,401408,0.8885921239852905
1748301875.704014,402432,0.8694892525672913
1748301876.3381069,403456,0.7273565530776978
1748301876.972138,404480,0.8999438285827637
1748301877.607254,405504,0.8585590720176697
1748301878.246413,406528,0.953835129737854
1748301878.881717,407552,0.6988654136657715
1748301879.518135,408576,0.9712197184562683
1748301880.155923,409600,0.7887991666793823
1748301880.791713,410624,0.9744160175323486
1748301881.425048,411648,0.9537436366081238
1748301882.054999,412672,0.9977678060531616
1748301882.691923,413696,0.7229970693588257
1748301883.324427,414720,0.9611216187477112
1748301883.9608068,415744,0.7524372339248657
1748301884.603209,416768,0.7830003499984741
1748301885.237227,417792,0.8476563096046448
1748301885.871263,418816,0.8848026394844055
1748301886.506861,419840,0.8254750967025757
1748301887.142022,420864,0.4918413758277893
1748301887.776208,421888,0.821587324142456
1748301888.4138691,422912,0.7870268821716309
1748301889.050377,423936,0.993295431137085
1748301889.699276,424960,0.8369264602661133
1748301890.331363,425984,0.9780914187431335
1748301890.9698079,427008,0.8127194046974182
1748301891.60713,428032,0.9800385236740112
1748301892.245742,429056,0.8799227476119995
1748301892.88567,430080,0.9972516298294067
1748301893.5194838,431104,0.8787733316421509
1748301894.1523871,432128,0.9278161525726318
1748301894.793865,433152,0.8378026485443115
1748301895.430006,434176,0.9904404282569885
1748301896.067065,435200,0.8828273415565491
1748301896.705056,436224,0.993722140789032
1748301897.3399749,437248,0.9724324941635132
1748301897.973473,438272,0.9910769462585449
1748301898.606751,439296,0.9543670415878296
1748301899.247957,440320,0.9238156080245972
1748301899.921259,441344,0.8719005584716797
1748301900.557753,442368,0.9015458226203918
1748301901.197741,443392,0.9486467838287354
1748301901.835756,444416,0.591749906539917
1748301902.4751759,445440,0.6883170008659363
1748301903.137323,446464,0.7779327034950256
1748301903.7846668,447488,0.8450668454170227
1748301904.421699,448512,0.8736927509307861
1748301905.059415,449536,0.5942950248718262
1748301905.697311,450560,0.8409693241119385
1748301906.3334951,451584,0.9271164536476135
1748301906.972311,452608,0.8258161544799805
1748301907.605346,453632,0.8519015908241272
1748301908.243721,454656,0.8565154671669006
1748301908.8795662,455680,0.8371663093566895
1748301909.5129569,456704,0.756280243396759
1748301910.144663,457728,0.7306416034698486
1748301910.779954,458752,0.628130316734314
1748301911.420798,459776,0.7480401992797852
1748301912.050209,460800,0.8500372171401978
1748301912.682085,461824,0.6284566521644592
1748301913.325265,462848,0.5910079479217529
1748301913.959094,463872,0.9429763555526733
1748301914.592441,464896,0.8642661571502686
1748301915.2298398,465920,0.8245890140533447
1748301915.8669171,466944,0.7331219911575317
1748301916.5018182,467968,0.3724300265312195
1748301917.146709,468992,0.9436524510383606
1748301917.790197,470016,0.7424367666244507
1748301918.423846,471040,0.8915220499038696
1748301919.0557618,472064,-0.7047014236450195
1748301919.6902862,473088,0.9384983777999878
1748301920.425017,474112,0.6265826225280762
1748301921.336075,475136,0.9920938611030579
1748301922.3447978,476160,0.6297646760940552
1748301923.0253062,477184,0.9141225218772888
1748301923.687965,478208,0.805058479309082
1748301924.3485599,479232,0.847474992275238
1748301925.004784,480256,0.8953533172607422
1748301925.6670752,481280,0.9746837019920349
1748301926.333267,482304,0.9417845606803894
1748301926.995598,483328,-0.12708985805511475
1748301927.6665049,484352,0.9746046662330627
1748301928.309164,485376,0.3307929039001465
1748301928.943043,486400,0.9605902433395386
1748301929.580849,487424,0.5920165777206421
1748301930.2196438,488448,0.9777146577835083
1748301930.854338,489472,0.5497193336486816
1748301931.4918342,490496,0.9812607169151306
1748301932.127004,491520,0.9175090193748474
1748301932.7641332,492544,0.9040968418121338
1748301933.3961139,493568,0.7503640651702881
1748301934.0629492,494592,0.9948920607566833
1748301934.702847,495616,0.8345244526863098
1748301935.339307,496640,0.9906257390975952
1748301935.9902039,497664,0.7349522113800049
1748301936.661728,498688,0.8819434642791748
1748301937.317733,499712,0.8242412209510803
1748301937.973902,500736,0.3752502202987671
