Wall time,Step,Value
1748301062.689566,393216,-1.2592824697494507
1748301063.292734,394240,-1.2538825273513794
1748301063.89955,395264,-1.2479225397109985
1748301064.508137,396288,-1.245213508605957
1748301065.107182,397312,-1.2446043491363525
1748301065.709343,398336,-1.242261290550232
1748301066.3135831,399360,-1.2356623411178589
1748301066.91599,400384,-1.230236291885376
1748301067.516843,401408,-1.2297426462173462
1748301068.1157959,402432,-1.2294151782989502
1748301068.7198331,403456,-1.2300795316696167
1748301069.3225331,404480,-1.232126235961914
1748301069.9248939,405504,-1.2322275638580322
1748301070.528095,406528,-1.2278393507003784
1748301071.1373801,407552,-1.2235814332962036
1748301071.7485461,408576,-1.2202203273773193
1748301072.347001,409600,-1.215678334236145
1748301072.9457269,410624,-1.21274995803833
1748301073.542419,411648,-1.2095978260040283
1748301074.14376,412672,-1.2086577415466309
1748301074.7442791,413696,-1.2050154209136963
1748301075.341866,414720,-1.1989142894744873
1748301075.941134,415744,-1.193752408027649
1748301076.549134,416768,-1.1917734146118164
1748301077.1477,417792,-1.1899149417877197
1748301077.7452412,418816,-1.1874303817749023
1748301078.344509,419840,-1.1847960948944092
1748301078.9474251,420864,-1.1809890270233154
1748301079.543914,421888,-1.1777689456939697
1748301080.144479,422912,-1.176652431488037
1748301080.747115,423936,-1.174689531326294
1748301081.3434849,424960,-1.1721057891845703
1748301081.958194,425984,-1.1706058979034424
1748301082.57435,427008,-1.1693005561828613
1748301083.177726,428032,-1.169654130935669
1748301083.782794,429056,-1.1682617664337158
1748301084.382509,430080,-1.1651971340179443
1748301084.982829,431104,-1.1653474569320679
1748301085.593396,432128,-1.1670472621917725
1748301086.196647,433152,-1.1670085191726685
1748301086.80496,434176,-1.1676695346832275
1748301087.406092,435200,-1.1658222675323486
1748301088.008076,436224,-1.1633208990097046
1748301088.610935,437248,-1.1633304357528687
1748301089.212982,438272,-1.1635782718658447
1748301089.817868,439296,-1.1649953126907349
1748301090.416173,440320,-1.1684961318969727
1748301091.020519,441344,-1.1699490547180176
1748301091.62597,442368,-1.1691148281097412
1748301092.2290628,443392,-1.1705620288848877
1748301092.83215,444416,-1.170356273651123
1748301093.432596,445440,-1.1723297834396362
1748301094.028382,446464,-1.1736083030700684
1748301094.630381,447488,-1.173391342163086
1748301095.227398,448512,-1.1743427515029907
1748301095.8248131,449536,-1.1746346950531006
1748301096.423887,450560,-1.1756209135055542
1748301097.027756,451584,-1.1744749546051025
1748301097.632124,452608,-1.174798846244812
1748301098.2309399,453632,-1.173185110092163
1748301098.828777,454656,-1.1699602603912354
1748301099.430309,455680,-1.1678260564804077
1748301100.040718,456704,-1.1643751859664917
1748301100.65989,457728,-1.1623568534851074
1748301101.287307,458752,-1.159323811531067
1748301101.891233,459776,-1.1592364311218262
1748301102.4971101,460800,-1.157761573791504
1748301103.100656,461824,-1.1548091173171997
1748301103.6981928,462848,-1.1544944047927856
1748301104.29985,463872,-1.15675687789917
1748301104.906452,464896,-1.1559537649154663
1748301105.514446,465920,-1.152173399925232
1748301106.1237729,466944,-1.1517035961151123
1748301106.72499,467968,-1.1543431282043457
1748301107.331628,468992,-1.1576318740844727
1748301107.934638,470016,-1.159628987312317
1748301108.535895,471040,-1.1576907634735107
1748301109.1391108,472064,-1.154998540878296
1748301109.740126,473088,-1.1531411409378052
1748301110.342964,474112,-1.1502567529678345
1748301110.944108,475136,-1.1475348472595215
1748301111.546168,476160,-1.1427485942840576
